# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID
LIFTING_SURFACE,StabHor,0,WUTDECXIUE
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,24,33
# x,y,z,u,w
-1.570705271301264250e-01, -4.290151404196664714e-02, 9.866551117791724224e-01, 7.412385415939581022e-03
-8.538538499340224408e-02, -3.557985480242285142e-02, 9.957125137115466762e-01, 9.733989620307265805e-03
-3.061601361867059140e-02, -3.117198854422316076e-02, 9.990450274338490422e-01, 1.213389562473093583e-02
1.209917920805006486e-02, -2.860623087334682874e-02, 9.995175303203601702e-01, 1.418114800599483243e-02
4.453751028651285748e-02, -2.716560879855303007e-02, 9.986382928148123117e-01, 1.537718085819050895e-02
6.819931701752950104e-02, -2.486162410120278110e-02, 9.973618966079429438e-01, 1.537657132402200054e-02
8.509494223598088047e-02, -2.387434228979662051e-02, 9.960867766344881913e-01, 1.417949211545067867e-02
9.734247006001489622e-02, -2.318353461401227028e-02, 9.949808878794688116e-01, 1.213162290697013430e-02
1.065484015654917377e-01, -2.274695918521575655e-02, 9.940472896053109686e-01, 9.731642764716035704e-03
1.136270375641832558e-01, -2.252612707903607625e-02, 9.932680755632926628e-01, 7.410694611936522944e-03
1.190454002087941721e-01, -2.245880996146931707e-02, 9.926347739950696081e-01, 5.422757746888072494e-03
1.231130571294915266e-01, -2.247792611055557735e-02, 9.921380539027816470e-01, 3.853416786118010230e-03
1.260150404131587520e-01, -2.252105761307109794e-02, 9.917726612251714924e-01, 2.681554214857873736e-03
1.231004104296098828e-01, -2.200016304711251494e-02, -9.921503322470652808e-01, 2.513941264699860127e-03
1.202640465230139094e-01, -2.198839238151628628e-02, -9.924983978397077244e-01, 3.612560570708289558e-03
1.162918945877809002e-01, -2.201292100212777839e-02, -9.929711106382393959e-01, 5.083816379676881630e-03
1.109961179439181433e-01, -2.213665287768309259e-02, -9.935742701986364223e-01, 6.947514564060303793e-03
1.040809913671162379e-01, -2.242846254255679087e-02, -9.943159011622086929e-01, 9.123423226717696996e-03
9.508748505643402349e-02, -2.294845326964640997e-02, -9.952043703070104774e-01, 1.137344029179892732e-02
8.312734252543829694e-02, -2.372992633863656858e-02, -9.962563603413637781e-01, 1.329337103868431964e-02
6.663589701477470872e-02, -2.480297847602599276e-02, -9.974690318439736192e-01, 1.441569544794765734e-02
4.354989587021324687e-02, -2.720543358809532700e-02, -9.986807652863738394e-01, 1.441631461140211942e-02
1.191920454548695170e-02, -2.861981935438532437e-02, -9.995193037171044015e-01, 1.329504376085430262e-02
-2.971378714499984391e-02, -3.107711194492823736e-02, -9.990752243783568298e-01, 1.137569372320660840e-02
-8.306576403704447886e-02, -3.528177084656490547e-02, -9.959193117370866988e-01, 9.125676230391746580e-03
-1.528636369084145352e-01, -4.228801509178209406e-02, -9.873421049923525317e-01, 6.949021394399864868e-03
-2.530329606638084261e-01, -5.443826326099444890e-02, -9.659248398870556862e-01, 5.083155180551327153e-03
-4.288245978892814003e-01, -7.901696048883699586e-02, -8.999254325777229502e-01, 3.602802268570137051e-03
-8.210961486682127886e-01, -1.403525350075130740e-01, -5.532651087491357034e-01, 2.434348650993602148e-03
-8.210961486682155641e-01, -1.403525350075135458e-01, 5.532651087491313735e-01, 2.434343207643984743e-03
-4.288245978892832322e-01, -7.901696048883730117e-02, 8.999254325777220620e-01, 3.602791604124709612e-03
-2.530329606638089812e-01, -5.443826326099462237e-02, 9.659248398870555752e-01, 5.083148293436099210e-03
-1.528636369084143409e-01, -4.228801509178217732e-02, 9.873421049923525317e-01, 6.949017243038738481e-03
-8.306576403704447886e-02, -3.528177084656500262e-02, 9.959193117370866988e-01, 9.125674394241115733e-03
-2.971378714499962187e-02, -3.107711194492817491e-02, 9.990752243783568298e-01, 1.137569339081891465e-02
1.191920454548660475e-02, -2.861981935438545621e-02, 9.995193037171044015e-01, 1.329504374929421640e-02
4.354989587021303871e-02, -2.720543358809522985e-02, 9.986807652863738394e-01, 1.441631446377106274e-02
6.663589701477508342e-02, -2.480297847602594766e-02, 9.974690318439736192e-01, 1.441569576871290156e-02
8.312734252543803326e-02, -2.372992633863670389e-02, 9.962563603413637781e-01, 1.329337237392656801e-02
9.508748505643400961e-02, -2.294845326964654875e-02, 9.952043703070103664e-01, 1.137344235448784976e-02
1.040809913671154052e-01, -2.242846254255688801e-02, 9.943159011622089150e-01, 9.123425317347333419e-03
1.109961179439170886e-01, -2.213665287768308912e-02, 9.935742701986364223e-01, 6.947516202825597398e-03
1.162918945877829818e-01, -2.201292100212811145e-02, 9.929711106382390629e-01, 5.083817455635446930e-03
1.202640465230146866e-01, -2.198839238151663322e-02, 9.924983978397076134e-01, 3.612561197363167720e-03
1.231004104296105628e-01, -2.200016304711263637e-02, 9.921503322470651698e-01, 2.513941598413602964e-03
1.199843128550916738e-01, -2.144326275351588623e-02, -9.925441809567850937e-01, 2.262039481366435838e-03
1.172181693555814086e-01, -2.146501946455458762e-02, -9.928741882596769930e-01, 3.250578326935252803e-03
1.133482038885818138e-01, -2.153620666176949902e-02, -9.933218896600709558e-01, 4.574415401255612149e-03
1.081835814925926342e-01, -2.172024741408675949e-02, -9.938936278836415505e-01, 6.251378581125405752e-03
1.014433686221452580e-01, -2.208793238394963707e-02, -9.945960819375840867e-01, 8.209276344794595379e-03
9.267706755776630723e-02, -2.269709335842589812e-02, -9.954374933173715245e-01, 1.023386554373440990e-02
8.102424869515555128e-02, -2.357548911615717224e-02, -9.964332729472252792e-01, 1.196145192418118959e-02
6.496493332505669238e-02, -2.474023813978429645e-02, -9.975808127940600789e-01, 1.297135483633266029e-02
4.249442298895133446e-02, -2.724796338480863986e-02, -9.987250735343616848e-01, 1.297193477764866168e-02
1.172687265793554562e-02, -2.863433976993830579e-02, -9.995211628793081449e-01, 1.196301664935071202e-02
-2.874958371132490392e-02, -3.097569249697323598e-02, -9.991065848600730881e-01, 1.023595628604177105e-02
-8.058632166095379412e-02, -3.496299902944484395e-02, -9.961342446979846166e-01, 8.211343055360349405e-03
-1.483644949450001471e-01, -4.163148655481344745e-02, -9.880560692425057745e-01, 6.252736139049863695e-03
-2.455825843304756673e-01, -5.326045060159870226e-02, -9.679114208827579446e-01, 4.573813017738500263e-03
-4.165667882042674575e-01, -7.698312486307896940e-02, -9.058397813363556761e-01, 3.242052981220553635e-03
-8.110202392221150802e-01, -1.386302282648009254e-01, -5.683553742011704379e-01, 2.187300109106713776e-03
-8.110202392221171896e-01, -1.386302282648012862e-01, 5.683553742011672183e-01, 2.187294694478444587e-03
-4.165667882042687342e-01, -7.698312486307927471e-02, 9.058397813363550100e-01, 3.242042618073197324e-03
-2.455825843304759726e-01, -5.326045060159882022e-02, 9.679114208827577226e-01, 4.573806355090308425e-03
-1.483644949450000639e-01, -4.163148655481337806e-02, 9.880560692425057745e-01, 6.252732128992541903e-03
-8.058632166095414107e-02, -3.496299902944483701e-02, 9.961342446979845056e-01, 8.211341282968000199e-03
-2.874958371132444596e-02, -3.097569249697323945e-02, 9.991065848600730881e-01, 1.023595596534020158e-02
1.172687265793491418e-02, -2.863433976993828498e-02, 9.995211628793081449e-01, 1.196301663820199465e-02
4.249442298895129977e-02, -2.724796338480873353e-02, 9.987250735343616848e-01, 1.297193463545442092e-02
6.496493332505695606e-02, -2.474023813978430686e-02, 9.975808127940600789e-01, 1.297135514646407736e-02
8.102424869515556516e-02, -2.357548911615738388e-02, 9.964332729472252792e-01, 1.196145321327206357e-02
9.267706755776626559e-02, -2.269709335842598139e-02, 9.954374933173715245e-01, 1.023386753455521499e-02
1.014433686221444947e-01, -2.208793238394971339e-02, 9.945960819375841977e-01, 8.209278362341835764e-03
1.081835814925914130e-01, -2.172024741408664500e-02, 9.938936278836416616e-01, 6.251380162510786036e-03
1.133482038885834514e-01, -2.153620666176975923e-02, 9.933218896600707337e-01, 4.574416439507488115e-03
1.172181693555831572e-01, -2.146501946455469170e-02, 9.928741882596768820e-01, 3.250578931618368014e-03
1.199843128550909938e-01, -2.144326275351576480e-02, 9.925441809567850937e-01, 2.262039803376373649e-03
1.167858061577478901e-01, -2.087163453064279361e-02, -9.929377877551565090e-01, 1.961626964059709401e-03
1.140918056384383900e-01, -2.092780321524233614e-02, -9.932497606034169646e-01, 2.818883370259925043e-03
1.103268088886563830e-01, -2.104687874203947651e-02, -9.936724933979322882e-01, 3.966906989386209323e-03
1.052969042849503239e-01, -2.129281663790519655e-02, -9.942128433628437678e-01, 5.421162705627814195e-03
9.873633315681304423e-02, -2.173837386703460911e-02, -9.948761629551509111e-01, 7.119045689342054853e-03
9.020334281533060050e-02, -2.243905143132055025e-02, -9.956705508931167348e-01, 8.874765256832790883e-03
7.886604869274244090e-02, -2.341692322502778728e-02, -9.966101514987028009e-01, 1.037292761842364963e-02
6.325030395089177582e-02, -2.467579317170416967e-02, -9.976925900704419758e-01, 1.124871781739920917e-02
4.141144565934008759e-02, -2.729156781501662979e-02, -9.987693740271583742e-01, 1.124922116671923933e-02
1.152953755974562948e-02, -2.864923676966645710e-02, -9.995230317487305838e-01, 1.037428941699711747e-02
-2.776026930247080596e-02, -3.087160442210154163e-02, -9.991377840361456153e-01, 8.876588123535703728e-03
-7.804183319849335165e-02, -3.463570352108952949e-02, -9.963482525265037193e-01, 7.120866044634293658e-03
-1.437449532224560900e-01, -4.095694897103713261e-02, -9.887668667355604679e-01, 5.422413342043923626e-03
-2.379226624029037729e-01, -5.204859839227699014e-02, -9.698885245844046654e-01, 3.966588022297189327e-03
-4.039098236491127647e-01, -7.488151297561951303e-02, -9.117289144116383914e-01, 2.812228770880781034e-03
-8.003711205981554055e-01, -1.368099410829740070e-01, -5.836857967548345627e-01, 1.894718992418127374e-03
-8.003711205981562937e-01, -1.368099410829741736e-01, 5.836857967548333415e-01, 1.894714029676829387e-03
-4.039098236491138194e-01, -7.488151297561951303e-02, 9.117289144116380584e-01, 2.812219483052017140e-03
-2.379226624029043280e-01, -5.204859839227674728e-02, 9.698885245844046654e-01, 3.966582075130047763e-03
-1.437449532224559512e-01, -4.095694897103718812e-02, 9.887668667355606900e-01, 5.422409767527617414e-03
-7.804183319849355982e-02, -3.463570352108941153e-02, 9.963482525265037193e-01, 7.120864465797623749e-03
-2.776026930247045207e-02, -3.087160442210159367e-02, 9.991377840361456153e-01, 8.876587837980863538e-03
1.152953755974513335e-02, -2.864923676966650914e-02, 9.995230317487305838e-01, 1.037428940707459980e-02
4.141144565933991412e-02, -2.729156781501669571e-02, 9.987693740271583742e-01, 1.124922104032888975e-02
6.325030395089210888e-02, -2.467579317170430844e-02, 9.976925900704419758e-01, 1.124871809411614500e-02
7.886604869274270457e-02, -2.341692322502782544e-02, 9.966101514987026899e-01, 1.037292876693537112e-02
9.020334281533036458e-02, -2.243905143132034208e-02, 9.956705508931167348e-01, 8.874767030028636247e-03
9.873633315681241973e-02, -2.173837386703476177e-02, 9.948761629551509111e-01, 7.119047486120774586e-03
1.052969042849487280e-01, -2.129281663790522777e-02, 9.942128433628439899e-01, 5.421164113883400124e-03
1.103268088886578402e-01, -2.104687874203948345e-02, 9.936724933979320662e-01, 3.966907913938635261e-03
1.140918056384393059e-01, -2.092780321524227369e-02, 9.932497606034167426e-01, 2.818883908713114630e-03
1.167858061577485840e-01, -2.087163453064292198e-02, 9.929377877551563980e-01, 1.961627250797173903e-03
1.136370924282269351e-01, -2.030890516851944008e-02, -9.933147334029204245e-01, 1.647855532249809483e-03
1.110141719567372676e-01, -2.039894727558056592e-02, -9.936094487145379350e-01, 2.367989848314546245e-03
1.073525826225143059e-01, -2.056516054743246988e-02, -9.940082983435976072e-01, 3.332379134310252920e-03
1.024553856762066006e-01, -2.087202453973641819e-02, -9.945186034145123699e-01, 4.554017497271741627e-03
9.607175331436766663e-02, -2.139423156787881308e-02, -9.951444644224893832e-01, 5.980312104427640794e-03
8.776853017682945124e-02, -2.218498917422705163e-02, -9.958938253478322178e-01, 7.455189402007243553e-03
7.674191605793458104e-02, -2.326077921009880867e-02, -9.967796218173282652e-01, 8.713704219237852766e-03
6.156284772393154359e-02, -2.461230515779912892e-02, -9.977997044572319840e-01, 9.449395154819829890e-03
4.034570192808813877e-02, -2.733444509587965726e-02, -9.988118203381606275e-01, 9.449802774554519683e-03
1.133535068471474422e-02, -2.866389497860883512e-02, -9.995248325827177371e-01, 8.714814494664692435e-03
-2.678671240836565451e-02, -3.076914720440196774e-02, -9.991675192972724329e-01, 7.456692460330396205e-03
-7.553744599645347002e-02, -3.431340707272245716e-02, -9.965523991980526075e-01, 5.981859038400651543e-03
-1.391960834646259193e-01, -4.029229611613036749e-02, -9.894447843218938665e-01, 4.555184997867919687e-03
-2.303708036818867266e-01, -5.085294178700716650e-02, -9.717732611687609490e-01, 3.332443806615140169e-03
-3.913827601860905836e-01, -7.279995117469738319e-02, -9.173438298359447574e-01, 2.363410449660175664e-03
-7.895929022695636901e-01, -1.349675864845073792e-01, -5.986040421548073365e-01, 1.590455642818072376e-03
-7.895929022695649113e-01, -1.349675864845076012e-01, 5.986040421548056711e-01, 1.590451438348914996e-03
-3.913827601860930261e-01, -7.279995117469745258e-02, 9.173438298359437582e-01, 2.363402741475533440e-03
-2.303708036818860605e-01, -5.085294178700758283e-02, 9.717732611687611710e-01, 3.332438888090966285e-03
-1.391960834646263634e-01, -4.029229611613024259e-02, 9.894447843218938665e-01, 4.555182045164958213e-03
-7.553744599645319246e-02, -3.431340707272238777e-02, 9.965523991980524965e-01, 5.981857734993222681e-03
-2.678671240836544287e-02, -3.076914720440191223e-02, 9.991675192972724329e-01, 7.456692224685878417e-03
1.133535068471428799e-02, -2.866389497860885593e-02, 9.995248325827177371e-01, 8.714814486479949621e-03
4.034570192808793060e-02, -2.733444509587949073e-02, 9.988118203381606275e-01, 9.449802670430426654e-03
6.156284772393195992e-02, -2.461230515779900055e-02, 9.977997044572319840e-01, 9.449395383626279371e-03
7.674191605793471982e-02, -2.326077921009864213e-02, 9.967796218173282652e-01, 8.713705167552633635e-03
8.776853017682897939e-02, -2.218498917422707245e-02, 9.958938253478322178e-01, 7.455190865697930436e-03
9.607175331436773602e-02, -2.139423156787842450e-02, 9.951444644224893832e-01, 5.980313587403149680e-03
1.024553856762050047e-01, -2.087202453973599492e-02, 9.945186034145125920e-01, 4.554018659505280203e-03
1.073525826225143337e-01, -2.056516054743272662e-02, 9.940082983435976072e-01, 3.332379897316334848e-03
1.110141719567382945e-01, -2.039894727558076368e-02, 9.936094487145378240e-01, 2.367990292674761535e-03
1.136370924282290029e-01, -2.030890516851980784e-02, 9.933147334029200914e-01, 1.647855768877892497e-03
1.106623728421548269e-01, -1.977727155588891381e-02, -9.936612595682436933e-01, 1.348209020376747334e-03
1.081066552722250163e-01, -1.989931198741943727e-02, -9.939401231806067605e-01, 1.937393174863819532e-03
1.045428200232974003e-01, -2.011005276336242514e-02, -9.943170442868971559e-01, 2.726413777207900915e-03
9.977107065066574687e-02, -2.047446858628788544e-02, -9.947997434646478343e-01, 3.725903657933599122e-03
9.355467819209359326e-02, -2.106908000704416778e-02, -9.953911874514614899e-01, 4.892831067108222021e-03
8.546859989279669001e-02, -2.194492903868223294e-02, -9.960991609884289888e-01, 6.099501675461733649e-03
7.473555429270627160e-02, -2.311321862727800519e-02, -9.969354924212748825e-01, 7.129148066331414402e-03
5.996904134076243981e-02, -2.455228196953547840e-02, -9.978982410700794059e-01, 7.731037301016204649e-03
3.933916391082285108e-02, -2.737491010168648445e-02, -9.988508619807674460e-01, 7.731348057410342839e-03
1.115195825718572412e-02, -2.867773734002506889e-02, -9.995264985022089821e-01, 7.130003794275375714e-03
-2.586725256196597753e-02, -3.067235854953325250e-02, -9.991947215962984075e-01, 6.100683975794728847e-03
-7.317186719201511369e-02, -3.400882935530526868e-02, -9.967393226804667217e-01, 4.894106544250468975e-03
-1.348975861397342102e-01, -3.966383056482927771e-02, -9.900653623870483422e-01, 3.726988861587633359e-03
-2.232271360700197327e-01, -4.972109404400300997e-02, -9.734975390462188294e-01, 2.726839650007122345e-03
-3.794931521926654394e-01, -7.082293943792515589e-02, -9.224798418872071082e-01, 1.934709396678896279e-03
-7.791500892543473666e-01, -1.331825637661897821e-01, -6.125255448743401887e-01, 1.300703976265587744e-03
-7.791500892543499202e-01, -1.331825637661902539e-01, 6.125255448743366360e-01, 1.300700664173342746e-03
-3.794931521926637741e-01, -7.082293943792518365e-02, 9.224798418872077743e-01, 1.934703434346604113e-03
-2.232271360700210372e-01, -4.972109404400270466e-02, 9.734975390462186073e-01, 2.726835856365575177e-03
-1.348975861397342935e-01, -3.966383056482934710e-02, 9.900653623870483422e-01, 3.726986586470442363e-03
-7.317186719201494716e-02, -3.400882935530535195e-02, 9.967393226804669437e-01, 4.894105540465132007e-03
-2.586725256196567915e-02, -3.067235854953320393e-02, 9.991947215962984075e-01, 6.100683794384499994e-03
1.115195825718516207e-02, -2.867773734002512440e-02, 9.995264985022090931e-01, 7.130003787976830695e-03
3.933916391082276087e-02, -2.737491010168663363e-02, 9.988508619807674460e-01, 7.731347977375769252e-03
5.996904134076279369e-02, -2.455228196953550268e-02, 9.978982410700794059e-01, 7.731037477485866449e-03
7.473555429270638262e-02, -2.311321862727790805e-02, 9.969354924212747715e-01, 7.129148796770112644e-03
8.546859989279652348e-02, -2.194492903868277417e-02, 9.960991609884289888e-01, 6.099502802565033230e-03
9.355467819209298264e-02, -2.106908000704432737e-02, 9.953911874514616009e-01, 4.892832208928532198e-03
9.977107065066453950e-02, -2.047446858628772584e-02, 9.947997434646479453e-01, 3.725904552743127679e-03
1.045428200232986493e-01, -2.011005276336235575e-02, 9.943170442868969339e-01, 2.726414364629531351e-03
1.081066552722251689e-01, -1.989931198742006524e-02, 9.939401231806067605e-01, 1.937393516959629329e-03
1.106623728421568670e-01, -1.977727155588927810e-02, 9.936612595682433602e-01, 1.348209202545315975e-03
1.079593116948383974e-01, -1.929418798403282481e-02, -9.939680685657933390e-01, 1.079879031102248550e-03
1.054646992465303468e-01, -1.944530124099671728e-02, -9.942329090673301950e-01, 1.551798581021207775e-03
1.019897378133386157e-01, -1.969649789250459485e-02, -9.945904390006656826e-01, 2.183778766281254096e-03
9.733203656883888943e-02, -2.011320279514809337e-02, -9.950487092251733001e-01, 2.984336914441210881e-03
9.126767208066353942e-02, -2.077359774376541512e-02, -9.956096974566673863e-01, 3.919003413150684567e-03
8.337896592243729255e-02, -2.172675818865602015e-02, -9.962810326510871395e-01, 4.885497337920071195e-03
7.291272298760900772e-02, -2.297909386738819157e-02, -9.970735660278864376e-01, 5.710193955833206547e-03
5.852109689378569984e-02, -2.449770263723585750e-02, -9.979855428731649880e-01, 6.192265070198777963e-03
3.842478828816459080e-02, -2.741164447185021752e-02, -9.988854475826337564e-01, 6.192490380512038692e-03
1.098536310708130535e-02, -2.869031098645432459e-02, -9.995279825262052276e-01, 5.710823974049706632e-03
-2.503199215872740219e-02, -3.058441257984198525e-02, -9.992186913162259820e-01, 4.886393360008910863e-03
-7.102264981225178686e-02, -3.373198705289979366e-02, -9.969041760686475628e-01, 3.920029699888506747e-03
-1.309909132555077960e-01, -3.909231923402977510e-02, -9.906125232508384837e-01, 2.985326170032664116e-03
-2.167290256025319606e-01, -4.869084131380108788e-02, -9.750167852060451779e-01, 2.184465612903265484e-03
-3.686483466253197006e-01, -6.901851131910467785e-02, -9.270031508175756718e-01, 1.550602875947541381e-03
-7.694491667576660587e-01, -1.315243547165819149e-01, -6.250194588109396765e-01, 1.041678125458453397e-03
-7.694491667576665028e-01, -1.315243547165819704e-01, 6.250194588109394545e-01, 1.041675680331173495e-03
-3.686483466253212549e-01, -6.901851131910452519e-02, 9.270031508175750057e-01, 1.550598542553440363e-03
-2.167290256025318496e-01, -4.869084131380185115e-02, 9.750167852060451779e-01, 2.184462861920720422e-03
-1.309909132555077405e-01, -3.909231923403005959e-02, 9.906125232508382616e-01, 2.985324521557752853e-03
-7.102264981225180074e-02, -3.373198705289995325e-02, 9.969041760686475628e-01, 3.920028972889465918e-03
-2.503199215872711422e-02, -3.058441257984203382e-02, 9.992186913162259820e-01, 4.886393228661891665e-03
1.098536310708080922e-02, -2.869031098645453970e-02, 9.995279825262053386e-01, 5.710823969490913185e-03
3.842478828816430630e-02, -2.741164447185019670e-02, 9.988854475826337564e-01, 6.192490322645225788e-03
5.852109689378612312e-02, -2.449770263723602751e-02, 9.979855428731648770e-01, 6.192265198177409127e-03
7.291272298760903547e-02, -2.297909386738850729e-02, 9.970735660278864376e-01, 5.710194484937610067e-03
8.337896592243784766e-02, -2.172675818865551015e-02, 9.962810326510871395e-01, 4.885498154156188086e-03
9.126767208066245696e-02, -2.077359774376512022e-02, 9.956096974566673863e-01, 3.919004239956549659e-03
9.733203656883722410e-02, -2.011320279514780540e-02, 9.950487092251735222e-01, 2.984337562346769945e-03
1.019897378133392402e-01, -1.969649789250497302e-02, 9.945904390006656826e-01, 2.183779191602095576e-03
1.054646992465333999e-01, -1.944530124099684218e-02, 9.942329090673296399e-01, 1.551798828709522945e-03
1.079593116948376064e-01, -1.929418798403268256e-02, 9.939680685657934500e-01, 1.079879162996510555e-03
1.055885863392470453e-01, -1.887049854074884792e-02, -9.942308357316740342e-01, 8.506675331103378222e-04
1.031475947278060468e-01, -1.904710716349398633e-02, -9.944836757888843026e-01, 1.222417990299477786e-03
9.975061385241078271e-02, -1.933378111688209208e-02, -9.948246176808209773e-01, 1.720252695670128514e-03
9.519297969012630034e-02, -1.979634035774865963e-02, -9.952619763289237698e-01, 2.350881359226928563e-03
8.926199546993304756e-02, -2.051442373202538860e-02, -9.957968942428313541e-01, 3.087148808223143855e-03
8.154643636187047795e-02, -2.153538299758645663e-02, -9.964368549967562716e-01, 3.848482898796896142e-03
7.131422455940869543e-02, -2.286142692913013461e-02, -9.971918754854826039e-01, 4.498112028446198812e-03
5.725139873353366632e-02, -2.444980353399277273e-02, -9.980603611256200214e-01, 4.877837217768321923e-03
3.762300827962997835e-02, -2.744383541512752933e-02, -9.989150840515415020e-01, 4.877994239888237826e-03
1.083928610040689987e-02, -2.870133536306834765e-02, -9.995292608149148883e-01, 4.498559962824855499e-03
-2.429959293256551273e-02, -3.050728080078398893e-02, -9.992391283378838640e-01, 3.849143809356756277e-03
-6.913791825289671011e-02, -3.348911783437587969e-02, -9.970448471590086514e-01, 3.087959004155160087e-03
-1.275640697529995538e-01, -3.859074215078937831e-02, -9.910792918471776902e-01, 2.351758576558771012e-03
-2.110251153526791768e-01, -4.778596893888675812e-02, -9.763118875968684884e-01, 1.721076459147340360e-03
-3.591084805746103670e-01, -6.743031589839033890e-02, -9.308567299414222118e-01, 1.222241401495268234e-03
-7.607806800049990992e-01, -1.300426231405791000e-01, -6.358472089251069326e-01, 8.206154282448198303e-04
-7.607806800050007645e-01, -1.300426231405793775e-01, 6.358472089251047121e-01, 8.206137215551576221e-04
-3.591084805746078690e-01, -6.743031589839043605e-02, 9.308567299414232110e-01, 1.222238415869873317e-03
-2.110251153526797874e-01, -4.778596893888643893e-02, 9.763118875968682664e-01, 1.721074567040703192e-03
-1.275640697529996370e-01, -3.859074215078891340e-02, 9.910792918471778012e-01, 2.351757443470319821e-03
-6.913791825289687665e-02, -3.348911783437581724e-02, 9.970448471590087625e-01, 3.087958504620600536e-03
-2.429959293256505823e-02, -3.050728080078383281e-02, 9.992391283378837530e-01, 3.849143719129180432e-03
1.083928610040618343e-02, -2.870133536306794866e-02, 9.995292608149148883e-01, 4.498559959694213052e-03
3.762300827962973548e-02, -2.744383541512768199e-02, 9.989150840515416130e-01, 4.877994200185172338e-03
5.725139873353420061e-02, -2.444980353399267559e-02, 9.980603611256200214e-01, 4.877837305805656290e-03
7.131422455940883420e-02, -2.286142692913011726e-02, 9.971918754854826039e-01, 4.498112392051461031e-03
8.154643636187024203e-02, -2.153538299758694236e-02, 9.964368549967561606e-01, 3.848483459602649974e-03
8.926199546993245082e-02, -2.051442373202574249e-02, 9.957968942428313541e-01, 3.087149376237548030e-03
9.519297969012477378e-02, -1.979634035774818779e-02, 9.952619763289239918e-01, 2.350881804314520779e-03
9.975061385241204559e-02, -1.933378111688235576e-02, 9.948246176808208663e-01, 1.720252987841335880e-03
1.031475947278072264e-01, -1.904710716349470798e-02, 9.944836757888840806e-01, 1.222418160444044190e-03
1.055885863392479196e-01, -1.887049854074900404e-02, 9.942308357316739231e-01, 8.506676237114495047e-04
9.609667621446477126e-02, -3.734350643071371878e-01, -9.226655307133007078e-01, 4.134961771379001188e-04
9.416652813475080708e-02, -3.661861000532798394e-01, -9.257647676957772021e-01, 5.923519355961919582e-04
9.143695884238843552e-02, -3.564358683320925092e-01, -9.298347994799949223e-01, 8.302104661501523951e-04
8.769243611765652202e-02, -3.440027890790420817e-01, -9.348647590713806688e-01, 1.128924279051017436e-03
8.269711946497831923e-02, -3.290832869343371936e-01, -9.406728319095262192e-01, 1.474087585616179041e-03
7.601430358832356182e-02, -3.119543327455405746e-01, -9.470513818855167409e-01, 1.826356619103442023e-03
6.689744921018384027e-02, -2.932373531857878080e-01, -9.536962755436158012e-01, 2.121306577365705045e-03
5.403434335373592801e-02, -2.742576396274162831e-01, -9.601369885825298267e-01, 2.286861301985859338e-03
3.570025180032408707e-02, -2.584094975625453872e-01, -9.653755868007364294e-01, 2.276470997762636457e-03
1.037434105159765196e-02, -2.517307499175519547e-01, -9.677417024153148750e-01, 2.095470568923387886e-03
-2.286584820542559432e-02, -2.611745775476929099e-01, -9.650207215540145267e-01, 1.797505295067555482e-03
-6.461962480173802370e-02, -2.924168152358178063e-01, -9.541051882564228759e-01, 1.455465403819466551e-03
-1.168254301160226299e-01, -3.505550013306622525e-01, -9.292271035222043896e-01, 1.131649821024041051e-03
-1.848622470429165665e-01, -4.447674519656454883e-01, -8.763605783524444082e-01, 8.656900280040679373e-04
-2.820534502197594717e-01, -5.975096363024482438e-01, -7.506184688274368799e-01, 6.860604495897842936e-04
-4.218884720179653658e-01, -8.315876067219766243e-01, -3.612093153903447318e-01, 6.607165823747679790e-04
-4.218884720179651993e-01, -8.315876067219762913e-01, 3.612093153903457310e-01, 6.607165823747655937e-04
-2.820534502197593607e-01, -5.975096363024473556e-01, 7.506184688274376571e-01, 6.860604495895383965e-04
-1.848622470429174824e-01, -4.447674519656454328e-01, 8.763605783524444082e-01, 8.656900278463993542e-04
-1.168254301160223801e-01, -3.505550013306618640e-01, 9.292271035222046116e-01, 1.131649820985400736e-03
-6.461962480173813472e-02, -2.924168152358179174e-01, 9.541051882564228759e-01, 1.455465403813737627e-03
-2.286584820542550758e-02, -2.611745775476930209e-01, 9.650207215540144157e-01, 1.797505295037909491e-03
1.037434105159730328e-02, -2.517307499175519547e-01, 9.677417024153149860e-01, 2.095470568923369237e-03
3.570025180032376788e-02, -2.584094975625452206e-01, 9.653755868007366514e-01, 2.276470997763885458e-03
5.403434335373639291e-02, -2.742576396274167272e-01, 9.601369885825296047e-01, 2.286861301988075447e-03
6.689744921018404844e-02, -2.932373531857882520e-01, 9.536962755436158012e-01, 2.121306577368944641e-03
7.601430358832374223e-02, -3.119543327455402970e-01, 9.470513818855168520e-01, 1.826356619103443324e-03
8.269711946497772248e-02, -3.290832869343351397e-01, 9.406728319095271074e-01, 1.474087585616187281e-03
8.769243611765445423e-02, -3.440027890790363641e-01, 9.348647590713831113e-01, 1.128924279051019604e-03
9.143695884238996208e-02, -3.564358683320978938e-01, 9.298347994799927019e-01, 8.302104661501523951e-04
9.416652813475265282e-02, -3.661861000532858346e-01, 9.257647676957746485e-01, 5.923519355961836099e-04
9.609667621446409125e-02, -3.734350643071345788e-01, 9.226655307133017070e-01, 4.134961771379082503e-04
